Sector ,Site,lat,long,azimuth,Cluster,Region
C6173_C,C6173,24.19526,43.52322,240,Al-Dawadmi_(USF-7),Central
C6174_A,C6174,24.51908,43.5549,0,Al-Dawadmi_(USF-7),Central
C6174_B,C6174,24.51908,43.5549,120,Al-Dawadmi_(USF-7),Central
C6174_C,C6174,24.51908,43.5549,240,Al-Dawadmi_(USF-7),Central
C6175_A,C6175,24.69328,43.72893,0,Al-Dawadmi_(USF-7),Central
C6175_B,C6175,24.69328,43.72893,120,Al-Dawadmi_(USF-7),Central
C6175_C,C6175,24.69328,43.72893,240,Al-Dawadmi_(USF-7),Central
C6176_A,C6176,22.74564,44.94599,0,Al-Qiwaiyah_(USF-7),Central
C6176_B,C6176,22.74564,44.94599,120,Al-Qiwaiyah_(USF-7),Central
C6176_C,C6176,22.74564,44.94599,240,Al-Qiwaiyah_(USF-7),Central
C6177_A,C6177,24.31411,43.37026,0,Remote_(USF-7),Central
C6177_B,C6177,24.31411,43.37026,120,Remote_(USF-7),Central
C6177_C,C6177,24.31411,43.37026,240,Remote_(USF-7),Central
C6178_A,C6178,25.9121,44.92757,0,Al-Ghat_(USF-7),Central
C6178_B,C6178,25.9121,44.92757,120,Al-Ghat_(USF-7),Central
C6178_C,C6178,25.9121,44.92757,240,Al-Ghat_(USF-7),Central
C6178_D,C6178,25.9121,44.92757,300,Al-Ghat_(USF-7),Central
C6179_A,C6179,22.65752,45.01424,0,Al-Qiwaiyah_(USF-7),Central
C6179_B,C6179,22.65752,45.01424,120,Al-Qiwaiyah_(USF-7),Central
C6179_C,C6179,22.65752,45.01424,240,Al-Qiwaiyah_(USF-7),Central
C6180_A,C6180,24.6054,43.61273,0,Al-Dawadmi_(USF-7),Central
C6180_B,C6180,24.6054,43.61273,120,Al-Dawadmi_(USF-7),Central
C6180_C,C6180,24.6054,43.61273,240,Al-Dawadmi_(USF-7),Central
C6181_A,C6181,24.80509,43.77377,0,Al-Dawadmi_(USF-7),Central
C6181_B,C6181,24.80509,43.77377,120,Al-Dawadmi_(USF-7),Central
C6181_C,C6181,24.80509,43.77377,240,Al-Dawadmi_(USF-7),Central
C6182_O,C6182,24.01113,43.6207,0,Al-Dawadmi_(USF-7),Central
C6183_A,C6183,22.8454,44.78428,0,Al-Qiwaiyah_(USF-7),Central
C6183_B,C6183,22.8454,44.78428,120,Al-Qiwaiyah_(USF-7),Central
C6184_A,C6184,23.73944,43.89005,0,Al-Qiwaiyah_(USF-7),Central
C6184_B,C6184,23.73944,43.89005,120,Al-Qiwaiyah_(USF-7),Central
C6185_A,C6185,24.51563,43.46812,0,Al-Dawadmi_(USF-7),Central
C6185_B,C6185,24.51563,43.46812,120,Al-Dawadmi_(USF-7),Central
C6186_A,C6186,22.525501,45.079093,0,Al-Qiwaiyah_(USF-7),Central
C6186_B,C6186,22.525501,45.079093,120,Al-Qiwaiyah_(USF-7),Central
C6186_C,C6186,22.525501,45.079093,240,Al-Qiwaiyah_(USF-7),Central
C6187_A,C6187,25.46707,44.41118,0,Remote_(USF-7),Central
C6187_B,C6187,25.46707,44.41118,120,Remote_(USF-7),Central
C6187_C,C6187,25.46707,44.41118,240,Remote_(USF-7),Central
C6187_D,C6187,25.46707,44.41118,300,Remote_(USF-7),Central
C6188_A,C6188,22.74905,44.86056,0,Al-Qiwaiyah_(USF-7),Central
C6188_B,C6188,22.74905,44.86056,120,Al-Qiwaiyah_(USF-7),Central
C6189_A,C6189,23.4421,44.1657,0,Al-Qiwaiyah_(USF-7),Central
C6189_B,C6189,23.4421,44.1657,120,Al-Qiwaiyah_(USF-7),Central
C6189_C,C6189,23.4421,44.1657,240,Al-Qiwaiyah_(USF-7),Central
C6190_O,C6190,22.42901,45.17287,0,Al-Qiwaiyah_(USF-7),Central
C6191_A,C6191,24.4345,43.38742,0,Al-Dawadmi_(USF-7),Central
C6191_B,C6191,24.4345,43.38742,120,Al-Dawadmi_(USF-7),Central
C6192_A,C6192,25.31968,44.25035,0,Al-Dawadmi_(USF-7),Central
C6192_B,C6192,25.31968,44.25035,120,Al-Dawadmi_(USF-7),Central
C6192_C,C6192,25.31968,44.25035,240,Al-Dawadmi_(USF-7),Central
C6193_A,C6193,24.20581,43.37749,0,Al-Dawadmi_(USF-7),Central
C6193_B,C6193,24.20581,43.37749,120,Al-Dawadmi_(USF-7),Central
C6193_C,C6193,24.20581,43.37749,240,Al-Dawadmi_(USF-7),Central
C6194_A,C6194,22.71616,44.862878,0,Al-Qiwaiyah_(USF-7),Central
C6194_B,C6194,22.71616,44.862878,120,Al-Qiwaiyah_(USF-7),Central
C6195_O,C6195,25.03522,43.94508,0,Al-Dawadmi_(USF-7),Central
C6196_A,C6196,24.07055,43.50481,0,Al-Dawadmi_(USF-7),Central
C6196_B,C6196,24.07055,43.50481,120,Al-Dawadmi_(USF-7),Central
C6196_C,C6196,24.07055,43.50481,240,Al-Dawadmi_(USF-7),Central
C6197_A,C6197,25.86632,44.76511,0,Al-Ghat_(USF-7),Central
C6197_B,C6197,25.86632,44.76511,120,Al-Ghat_(USF-7),Central
C6197_C,C6197,25.86632,44.76511,240,Al-Ghat_(USF-7),Central
C6198_A,C6198,24.62606,43.52303,0,Al-Dawadmi_(USF-7),Central
C6198_B,C6198,24.62606,43.52303,120,Al-Dawadmi_(USF-7),Central
C6198_C,C6198,24.62606,43.52303,240,Al-Dawadmi_(USF-7),Central
C6199_A,C6199,22.55773,44.99472,0,Al-Qiwaiyah_(USF-7),Central
C6199_B,C6199,22.55773,44.99472,120,Al-Qiwaiyah_(USF-7),Central
C6199_C,C6199,22.55773,44.99472,240,Al-Qiwaiyah_(USF-7),Central
C6201_A,C6201,25.31821,44.16946,0,Al-Dawadmi_(USF-7),Central
C6201_B,C6201,25.31821,44.16946,120,Al-Dawadmi_(USF-7),Central
C6201_C,C6201,25.31821,44.16946,240,Al-Dawadmi_(USF-7),Central
C6202_A,C6202,24.41494,43.26613,0,Remote_(USF-7),Central
C6202_B,C6202,24.41494,43.26613,120,Remote_(USF-7),Central
C6202_C,C6202,24.41494,43.26613,240,Remote_(USF-7),Central
C6203_A,C6203,24.9038,43.74434,0,Al-Dawadmi_(USF-7),Central
C6203_B,C6203,24.9038,43.74434,120,Al-Dawadmi_(USF-7),Central
C6203_C,C6203,24.9038,43.74434,240,Al-Dawadmi_(USF-7),Central
C6204_A,C6204,24.17726035,43.32809151,0,Remote_(USF-7),Central
C6204_B,C6204,24.17726035,43.32809151,120,Remote_(USF-7),Central
C6204_C,C6204,24.17726035,43.32809151,240,Remote_(USF-7),Central
C6205_A,C6205,24.02669,43.47191,0,Remote_(USF-7),Central
C6205_B,C6205,24.02669,43.47191,120,Remote_(USF-7),Central
C6205_C,C6205,24.02669,43.47191,240,Remote_(USF-7),Central
C6206_A,C6206,24.054,43.44219,0,Al-Dawadmi_(USF-7),Central
C6206_B,C6206,24.054,43.44219,120,Al-Dawadmi_(USF-7),Central
C6207_A,C6207,25.38952,44.18082,0,Al-Dawadmi_(USF-7),Central
C6207_B,C6207,25.38952,44.18082,120,Al-Dawadmi_(USF-7),Central
C6207_C,C6207,25.38952,44.18082,240,Al-Dawadmi_(USF-7),Central
C6208_A,C6208,25.45941,44.24842,0,Al-Dawadmi_(USF-7),Central
C6208_B,C6208,25.45941,44.24842,120,Al-Dawadmi_(USF-7),Central
C6208_C,C6208,25.45941,44.24842,240,Al-Dawadmi_(USF-7),Central
C6209_A,C6209,26.10316,44.88014,0,Al-Ghat_(USF-7),Central
C6209_B,C6209,26.10316,44.88014,120,Al-Ghat_(USF-7),Central
C6209_C,C6209,26.10316,44.88014,240,Al-Ghat_(USF-7),Central
C6209_D,C6209,26.10316,44.88014,300,Al-Ghat_(USF-7),Central
C6210_A,C6210,22.63699,44.80286,0,Al-Qiwaiyah_(USF-7),Central
C6210_B,C6210,22.63699,44.80286,120,Al-Qiwaiyah_(USF-7),Central
C6210_C,C6210,22.63699,44.80286,240,Al-Qiwaiyah_(USF-7),Central
C6211_A,C6211,25.12988,43.8942,0,Al-Dawadmi_(USF-7),Central
C6211_B,C6211,25.12988,43.8942,120,Al-Dawadmi_(USF-7),Central
C6211_C,C6211,25.12988,43.8942,240,Al-Dawadmi_(USF-7),Central
C6212_A,C6212,24.55866,43.31819,0,Remote_(USF-7),Central
C6212_B,C6212,24.55866,43.31819,120,Remote_(USF-7),Central
C6212_C,C6212,24.55866,43.31819,240,Remote_(USF-7),Central
C6213_A,C6213,24.30866,43.10308,0,Remote_(USF-7),Central
C6213_B,C6213,24.30866,43.10308,120,Remote_(USF-7),Central
C6214_A,C6214,25.0691,43.80749,0,Remote_(USF-7),Central
C6214_B,C6214,25.0691,43.80749,120,Remote_(USF-7),Central
C6214_C,C6214,25.0691,43.80749,240,Remote_(USF-7),Central
C6215_O,C6215,22.6705,44.7379,0,Al-Qiwaiyah_(USF-7),Central
C6216_A,C6216,22.57223,44.81397,0,Al-Qiwaiyah_(USF-7),Central
C6216_B,C6216,22.57223,44.81397,120,Al-Qiwaiyah_(USF-7),Central
C6216_C,C6216,22.57223,44.81397,240,Al-Qiwaiyah_(USF-7),Central
C6217_A,C6217,24.11921,43.25777,0,Remote_(USF-7),Central
C6217_B,C6217,24.11921,43.25777,120,Remote_(USF-7),Central
C6217_C,C6217,24.11921,43.25777,240,Remote_(USF-7),Central
C6218_A,C6218,24.95101,43.63285,0,Al-Dawadmi_(USF-7),Central
C6218_B,C6218,24.95101,43.63285,120,Al-Dawadmi_(USF-7),Central
C6218_C,C6218,24.95101,43.63285,240,Al-Dawadmi_(USF-7),Central
C6219_A,C6219,24.69704,43.37769,0,Al-Dawadmi_(USF-7),Central
C6219_B,C6219,24.69704,43.37769,120,Al-Dawadmi_(USF-7),Central
C6219_C,C6219,24.69704,43.37769,240,Al-Dawadmi_(USF-7),Central
C6220_A,C6220,24.84537,43.52052,0,Al-Dawadmi_(USF-7),Central
C6220_B,C6220,24.84537,43.52052,120,Al-Dawadmi_(USF-7),Central
C6220_C,C6220,24.84537,43.52052,240,Al-Dawadmi_(USF-7),Central
C6221_A,C6221,23.4093,43.9257,0,Al-Qiwaiyah_(USF-7),Central
C6221_B,C6221,23.4093,43.9257,120,Al-Qiwaiyah_(USF-7),Central
C6222_A,C6222,22.72776,44.59562,0,Al-Qiwaiyah_(USF-7),Central
C6222_B,C6222,22.72776,44.59562,120,Al-Qiwaiyah_(USF-7),Central
C6222_C,C6222,22.72776,44.59562,240,Al-Qiwaiyah_(USF-7),Central
C6223_A,C6223,25.5033752,44.15077094,0,Al-Maznab_(USF-7),Central
C6223_B,C6223,25.5033752,44.15077094,120,Al-Maznab_(USF-7),Central
C6223_C,C6223,25.5033752,44.15077094,240,Al-Maznab_(USF-7),Central
C6224_A,C6224,26.30675,44.9281,0,Al-Zalfa_(USF-7),Central
C6224_B,C6224,26.30675,44.9281,120,Al-Zalfa_(USF-7),Central
C6224_C,C6224,26.30675,44.9281,240,Al-Zalfa_(USF-7),Central
C6225_O,C6225,23.52062,43.7551,0,Al-Qiwaiyah_(USF-7),Central
C6226_O,C6226,23.76164,43.48148,0,Al-Qiwaiyah_(USF-7),Central
C6227_A,C6227,26.24118,44.81612,0,Al-Zalfa_(USF-7),Central
C6227_B,C6227,26.24118,44.81612,120,Al-Zalfa_(USF-7),Central
C6227_C,C6227,26.24118,44.81612,240,Al-Zalfa_(USF-7),Central
C6228_A,C6228,24.165,43.07623,0,Remote_(USF-7),Central
C6228_B,C6228,24.165,43.07623,120,Remote_(USF-7),Central
C6228_C,C6228,24.165,43.07623,240,Remote_(USF-7),Central
C6230_A,C6230,23.4114,43.79366,0,Al-Qiwaiyah_(USF-7),Central
C6230_B,C6230,23.4114,43.79366,120,Al-Qiwaiyah_(USF-7),Central
C6231_A,C6231,25.31001,43.84622,0,Remote_(USF-7),Central
C6231_B,C6231,25.31001,43.84622,120,Remote_(USF-7),Central
C6231_C,C6231,25.31001,43.84622,240,Remote_(USF-7),Central
C6231_D,C6231,25.31001,43.84622,300,Remote_(USF-7),Central
C6232_A,C6232,22.7876,44.40899,0,Al-Qiwaiyah_(USF-7),Central
C6232_B,C6232,22.7876,44.40899,120,Al-Qiwaiyah_(USF-7),Central
C6232_C,C6232,22.7876,44.40899,240,Al-Qiwaiyah_(USF-7),Central
C6233_A,C6233,24.87417,43.39436,0,Al-Dawadmi_(USF-7),Central
C6233_B,C6233,24.87417,43.39436,120,Al-Dawadmi_(USF-7),Central
C6234_A,C6234,20.450268,44.765873,0,Wadi Dawaseer City,Central
C6234_B,C6234,20.450268,44.765873,120,Wadi Dawaseer City,Central
C6234_C,C6234,20.450268,44.765873,240,Wadi Dawaseer City,Central
C6235_A,C6235,22.63869,44.50993,0,Al-Qiwaiyah_(USF-7),Central
C6235_B,C6235,22.63869,44.50993,120,Al-Qiwaiyah_(USF-7),Central
C6236_A,C6236,24.61134,43.12688,0,Al-Ras_(USF-7),Central
C6236_B,C6236,24.61134,43.12688,120,Al-Ras_(USF-7),Central
C6236_C,C6236,24.61134,43.12688,240,Al-Ras_(USF-7),Central
C6237_O,C6237,24.70148,43.19964,0,Al-Dawadmi_(USF-7),Central
C6238_A,C6238,25.0057,43.49441,0,Al-Dawadmi_(USF-7),Central
C6238_B,C6238,25.0057,43.49441,120,Al-Dawadmi_(USF-7),Central
C6238_C,C6238,25.0057,43.49441,240,Al-Dawadmi_(USF-7),Central
C6239_A,C6239,26.25421,44.7271,0,Al-Zalfa_(USF-7),Central
C6239_B,C6239,26.25421,44.7271,120,Al-Zalfa_(USF-7),Central
C6240_A,C6240,24.439,42.90269,0,Remote_(USF-7),Central
C6240_B,C6240,24.439,42.90269,120,Remote_(USF-7),Central
C6241_A,C6241,24.78535,43.23535,0,Al-Dawadmi_(USF-7),Central
C6241_B,C6241,24.78535,43.23535,120,Al-Dawadmi_(USF-7),Central
C6241_C,C6241,24.78535,43.23535,240,Al-Dawadmi_(USF-7),Central
C6242_A,C6242,23.51582,43.58408,0,Al-Qiwaiyah_(USF-7),Central
C6242_B,C6242,23.51582,43.58408,120,Al-Qiwaiyah_(USF-7),Central
C6243_A,C6243,24.549,42.97623,0,Remote_(USF-7),Central
C6243_B,C6243,24.549,42.97623,120,Remote_(USF-7),Central
C6243_C,C6243,24.549,42.97623,240,Remote_(USF-7),Central
C6244_O,C6244,26.44864,44.87173,0,Al-Zalfa_(USF-7),Central
C6245_A,C6245,24.20849,42.88191,0,Remote_(USF-7),Central
C6245_B,C6245,24.20849,42.88191,120,Remote_(USF-7),Central
C6245_C,C6245,24.20849,42.88191,240,Remote_(USF-7),Central
C6246_O,C6246,24.70552,43.12692,0,Al-Ras_(USF-7),Central
C6247_A,C6247,25.0212,43.41535,0,Al-Dawadmi_(USF-7),Central
C6247_B,C6247,25.0212,43.41535,120,Al-Dawadmi_(USF-7),Central
C6248_A,C6248,23.84124,43.22054,0,Remote_(USF-7),Central
C6248_B,C6248,23.84124,43.22054,120,Remote_(USF-7),Central
C6248_C,C6248,23.84124,43.22054,240,Remote_(USF-7),Central
C6249_A,C6249,26.35875,44.74737,0,Al-Zalfa_(USF-7),Central
C6249_B,C6249,26.35875,44.74737,120,Al-Zalfa_(USF-7),Central
C6249_C,C6249,26.35875,44.74737,240,Al-Zalfa_(USF-7),Central
C6250_A,C6250,26.40591,44.76674,0,Al-Zalfa_(USF-7),Central
C6250_B,C6250,26.40591,44.76674,120,Al-Zalfa_(USF-7),Central
C6251_O,C6251,22.48873,44.50739,0,Al-Qiwaiyah_(USF-7),Central
C6252_O,C6252,22.3456,44.64458,0,Al-Qiwaiyah_(USF-7),Central
C6253_A,C6253,23.97807,42.98747,0,Remote_(USF-7),Central
C6253_B,C6253,23.97807,42.98747,120,Remote_(USF-7),Central
C6253_C,C6253,23.97807,42.98747,240,Remote_(USF-7),Central
C6254_A,C6254,26.38771,44.70108,0,Al-Zalfa_(USF-7),Central
C6254_B,C6254,26.38771,44.70108,120,Al-Zalfa_(USF-7),Central
C6254_C,C6254,26.38771,44.70108,240,Al-Zalfa_(USF-7),Central
C6255_A,C6255,24.89223,43.17035,0,Al-Ras_(USF-7),Central
C6255_B,C6255,24.89223,43.17035,120,Al-Ras_(USF-7),Central
C6256_O,C6256,25.1298,43.40046,0,Al-Dawadmi_(USF-7),Central
C6257_A,C6257,24.22457,42.7053,0,Remote_(USF-7),Central
C6257_B,C6257,24.22457,42.7053,120,Remote_(USF-7),Central
C6258_A,C6258,24.04625,42.84959,0,Remote_(USF-7),Central
C6258_B,C6258,24.04625,42.84959,120,Remote_(USF-7),Central
C6258_C,C6258,24.04625,42.84959,240,Remote_(USF-7),Central
C6259_A,C6259,23.82504,43.06383,0,Remote_(USF-7),Central
C6259_B,C6259,23.82504,43.06383,120,Remote_(USF-7),Central
C6259_C,C6259,23.82504,43.06383,240,Remote_(USF-7),Central
C6260_A,C6260,24.38312,42.59718,0,Remote_(USF-7),Central
C6260_B,C6260,24.38312,42.59718,120,Remote_(USF-7),Central
C6261_O,C6261,24.95689,43.16286,0,Al-Dawadmi_(USF-7),Central
C6262_A,C6262,22.54233,44.31226,0,Al-Qiwaiyah_(USF-7),Central
C6262_B,C6262,22.54233,44.31226,120,Al-Qiwaiyah_(USF-7),Central
C6262_C,C6262,22.54233,44.31226,240,Al-Qiwaiyah_(USF-7),Central
C6263_O,C6263,23.10088,43.75859,0,Al-Qiwaiyah_(USF-7),Central
C6264_A,C6264,26.28271,44.46458,0,Al-Zalfa_(USF-7),Central
C6264_B,C6264,26.28271,44.46458,120,Al-Zalfa_(USF-7),Central
C6264_C,C6264,26.28271,44.46458,240,Al-Zalfa_(USF-7),Central
C6265_A,C6265,24.10435,42.69439,0,Remote_(USF-7),Central
C6266_A,C6266,26.39705,44.50547,0,Al-Zalfa_(USF-7),Central
C6266_B,C6266,26.39705,44.50547,120,Al-Zalfa_(USF-7),Central
C6266_C,C6266,26.39705,44.50547,240,Al-Zalfa_(USF-7),Central
C6267_A,C6267,23.82927,42.94071,0,Remote_(USF-7),Central
C6267_B,C6267,23.82927,42.94071,120,Remote_(USF-7),Central
C6267_C,C6267,23.82927,42.94071,240,Remote_(USF-7),Central
C6268_A,C6268,23.9276,42.84219,0,Remote_(USF-7),Central
C6268_B,C6268,23.9276,42.84219,120,Remote_(USF-7),Central
C6268_C,C6268,23.9276,42.84219,240,Remote_(USF-7),Central
C6269_A,C6269,24.31292,42.40478,0,Remote_(USF-7),Central
C6269_B,C6269,24.31292,42.40478,120,Remote_(USF-7),Central
C6269_C,C6269,24.31292,42.40478,240,Remote_(USF-7),Central
C6270_A,C6270,23.86538,42.83158,0,Remote_(USF-7),Central
C6270_B,C6270,23.86538,42.83158,120,Remote_(USF-7),Central
C6270_C,C6270,23.86538,42.83158,240,Remote_(USF-7),Central
C6271_A,C6271,23.92406,42.74105,0,Remote_(USF-7),Central
